Mar 17, 2020 4:32:37 PM org.apache.karaf.main.Main launch
INFO: Installing and starting initial bundles
Mar 17, 2020 4:32:37 PM org.apache.karaf.main.Main launch
INFO: All initial bundles installed and set to start
Mar 17, 2020 4:32:37 PM org.apache.karaf.main.lock.SimpleFileLock lock
INFO: Trying to lock /Users/chu/Sonoma/karaf-4.2.8-self/apache-karaf-4.2.8/lock
Mar 17, 2020 4:32:37 PM org.apache.karaf.main.lock.SimpleFileLock lock
INFO: Lock acquired
Mar 17, 2020 4:32:37 PM org.apache.karaf.main.Main$KarafLockCallback lockAcquired
INFO: Lock acquired. Setting startlevel to 100
2020-03-17T16:32:39,692 | INFO  | features-3-thread-1 | core                             | 13 - org.apache.aries.jmx.core - 1.1.8 | Registering org.osgi.jmx.framework.BundleStateMBean to MBeanServer org.apache.karaf.management.internal.EventAdminMBeanServerWrapper@44897e8e with name osgi.core:type=bundleState,version=1.7,framework=org.apache.felix.framework,uuid=6fa6e4bd-6b85-4cd5-96a5-b7d85c626348
2020-03-17T16:32:39,693 | INFO  | features-3-thread-1 | core                             | 13 - org.apache.aries.jmx.core - 1.1.8 | Registering org.osgi.jmx.framework.FrameworkMBean to MBeanServer org.apache.karaf.management.internal.EventAdminMBeanServerWrapper@44897e8e with name osgi.core:type=framework,version=1.7,framework=org.apache.felix.framework,uuid=6fa6e4bd-6b85-4cd5-96a5-b7d85c626348
2020-03-17T16:32:39,694 | INFO  | features-3-thread-1 | core                             | 13 - org.apache.aries.jmx.core - 1.1.8 | Registering org.osgi.jmx.framework.wiring.BundleWiringStateMBean to MBeanServer org.apache.karaf.management.internal.EventAdminMBeanServerWrapper@44897e8e with name osgi.core:type=wiringState,version=1.1,framework=org.apache.felix.framework,uuid=6fa6e4bd-6b85-4cd5-96a5-b7d85c626348
2020-03-17T16:32:39,694 | INFO  | features-3-thread-1 | core                             | 13 - org.apache.aries.jmx.core - 1.1.8 | Registering org.osgi.jmx.service.cm.ConfigurationAdminMBean to MBeanServer org.apache.karaf.management.internal.EventAdminMBeanServerWrapper@44897e8e with name osgi.compendium:service=cm,version=1.3,framework=org.apache.felix.framework,uuid=6fa6e4bd-6b85-4cd5-96a5-b7d85c626348
2020-03-17T16:32:39,695 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |   org.apache.karaf.service.core/4.2.8
2020-03-17T16:32:39,704 | INFO  | features-3-thread-1 | CommandExtension                 | 34 - org.apache.karaf.shell.core - 4.2.8 | Registering commands for bundle org.apache.karaf.service.core/4.2.8
2020-03-17T16:32:39,705 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |   org.apache.karaf.event/4.2.8
2020-03-17T16:32:39,712 | INFO  | features-3-thread-1 | CommandExtension                 | 34 - org.apache.karaf.shell.core - 4.2.8 | Registering commands for bundle org.apache.karaf.event/4.2.8
2020-03-17T16:32:39,715 | INFO  | features-3-thread-1 | Activator                        | 18 - org.apache.karaf.deployer.features - 4.2.8 | Deployment finished. Registering FeatureDeploymentListener
2020-03-17T16:32:39,758 | INFO  | activator-1-thread-1 | CommandExtension                 | 34 - org.apache.karaf.shell.core - 4.2.8 | Registering commands for bundle org.apache.karaf.shell.ssh/4.2.8
2020-03-17T16:32:39,759 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 | Done.
2020-03-17T16:33:31,379 | INFO  | pipe-feature:install camel | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 | Adding features: camel/[2.24.2,2.24.2]
2020-03-17T16:33:31,622 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 | Changes to perform:
2020-03-17T16:33:31,623 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |   Region: root
2020-03-17T16:33:31,624 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |     Bundles to install:
2020-03-17T16:33:31,626 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |       mvn:org.apache.aries.blueprint/org.apache.aries.blueprint.api/1.0.1
2020-03-17T16:33:31,627 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |       mvn:org.apache.aries.blueprint/org.apache.aries.blueprint.cm/1.3.1
2020-03-17T16:33:31,628 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |       mvn:org.apache.aries.blueprint/org.apache.aries.blueprint.core/1.10.2
2020-03-17T16:33:31,629 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |       mvn:org.apache.aries.blueprint/org.apache.aries.blueprint.core.compatibility/1.0.0
2020-03-17T16:33:31,630 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |       mvn:org.apache.aries.jmx/org.apache.aries.jmx.blueprint.api/1.2.0
2020-03-17T16:33:31,630 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |       mvn:org.apache.aries.jmx/org.apache.aries.jmx.blueprint.core/1.2.0
2020-03-17T16:33:31,631 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |       mvn:org.apache.aries.proxy/org.apache.aries.proxy/1.1.6
2020-03-17T16:33:31,631 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |       mvn:org.apache.camel/camel-blueprint/2.24.2
2020-03-17T16:33:31,632 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |       mvn:org.apache.camel/camel-commands-core/2.24.2
2020-03-17T16:33:31,633 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |       mvn:org.apache.camel/camel-core/2.24.2
2020-03-17T16:33:31,634 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |       mvn:org.apache.camel.karaf/camel-karaf-commands/2.24.2
2020-03-17T16:33:31,634 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |       mvn:org.apache.karaf.bundle/org.apache.karaf.bundle.blueprintstate/4.2.8
2020-03-17T16:33:31,635 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |       mvn:org.apache.karaf.deployer/org.apache.karaf.deployer.blueprint/4.2.8
2020-03-17T16:33:31,635 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |       mvn:org.apache.karaf.jaas.blueprint/org.apache.karaf.jaas.blueprint.config/4.2.8
2020-03-17T16:33:31,636 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |       mvn:org.apache.servicemix.bundles/org.apache.servicemix.bundles.jaxb-impl/2.2.11_1
2020-03-17T16:33:31,637 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |       mvn:org.apache.servicemix.specs/org.apache.servicemix.specs.activation-api-1.1/2.9.0
2020-03-17T16:33:31,638 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |       mvn:org.ow2.asm/asm/7.2
2020-03-17T16:33:31,638 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |       mvn:org.ow2.asm/asm-commons/7.2
2020-03-17T16:33:31,639 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |       mvn:org.ow2.asm/asm-tree/7.2
2020-03-17T16:33:31,641 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |       mvn:org.ow2.asm/asm-analysis/7.2
2020-03-17T16:33:31,641 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |       mvn:org.ow2.asm/asm-util/7.2
2020-03-17T16:33:31,643 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |       mvn:org.codehaus.woodstox/stax2-api/3.1.4
2020-03-17T16:33:31,644 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |       mvn:org.codehaus.woodstox/woodstox-core-asl/4.4.1
2020-03-17T16:33:31,645 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 | Installing bundles:
2020-03-17T16:33:31,646 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |   mvn:org.apache.aries.blueprint/org.apache.aries.blueprint.api/1.0.1
2020-03-17T16:33:31,651 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |   mvn:org.apache.aries.blueprint/org.apache.aries.blueprint.cm/1.3.1
2020-03-17T16:33:31,657 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |   mvn:org.apache.aries.blueprint/org.apache.aries.blueprint.core/1.10.2
2020-03-17T16:33:31,670 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |   mvn:org.apache.aries.blueprint/org.apache.aries.blueprint.core.compatibility/1.0.0
2020-03-17T16:33:31,676 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |   mvn:org.apache.aries.jmx/org.apache.aries.jmx.blueprint.api/1.2.0
2020-03-17T16:33:31,683 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |   mvn:org.apache.aries.jmx/org.apache.aries.jmx.blueprint.core/1.2.0
2020-03-17T16:33:31,689 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |   mvn:org.apache.aries.proxy/org.apache.aries.proxy/1.1.6
2020-03-17T16:33:31,698 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |   mvn:org.apache.camel/camel-blueprint/2.24.2
2020-03-17T16:33:31,710 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |   mvn:org.apache.camel/camel-commands-core/2.24.2
2020-03-17T16:33:31,718 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |   mvn:org.apache.camel/camel-core/2.24.2
2020-03-17T16:33:31,775 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |   mvn:org.apache.camel.karaf/camel-karaf-commands/2.24.2
2020-03-17T16:33:31,780 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |   mvn:org.apache.karaf.bundle/org.apache.karaf.bundle.blueprintstate/4.2.8
2020-03-17T16:33:31,786 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |   mvn:org.apache.karaf.deployer/org.apache.karaf.deployer.blueprint/4.2.8
2020-03-17T16:33:31,792 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |   mvn:org.apache.karaf.jaas.blueprint/org.apache.karaf.jaas.blueprint.config/4.2.8
2020-03-17T16:33:31,797 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |   mvn:org.apache.servicemix.bundles/org.apache.servicemix.bundles.jaxb-impl/2.2.11_1
2020-03-17T16:33:31,826 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |   mvn:org.apache.servicemix.specs/org.apache.servicemix.specs.activation-api-1.1/2.9.0
2020-03-17T16:33:31,834 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |   mvn:org.ow2.asm/asm/7.2
2020-03-17T16:33:31,844 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |   mvn:org.ow2.asm/asm-commons/7.2
2020-03-17T16:33:31,851 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |   mvn:org.ow2.asm/asm-tree/7.2
2020-03-17T16:33:31,859 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |   mvn:org.ow2.asm/asm-analysis/7.2
2020-03-17T16:33:31,869 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |   mvn:org.ow2.asm/asm-util/7.2
2020-03-17T16:33:31,878 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |   mvn:org.codehaus.woodstox/stax2-api/3.1.4
2020-03-17T16:33:31,887 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |   mvn:org.codehaus.woodstox/woodstox-core-asl/4.4.1
2020-03-17T16:33:32,036 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 | Starting bundles:
2020-03-17T16:33:32,038 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |   stax2-api/3.1.4
2020-03-17T16:33:32,042 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |   woodstox-core-asl/4.4.1
2020-03-17T16:33:32,076 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |   org.apache.servicemix.specs.activation-api-1.1/2.9.0
2020-03-17T16:33:32,093 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |   org.apache.servicemix.bundles.jaxb-impl/2.2.11.1
2020-03-17T16:33:32,097 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |   org.objectweb.asm/7.2.0
2020-03-17T16:33:32,099 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |   org.objectweb.asm.tree/7.2.0
2020-03-17T16:33:32,104 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |   org.apache.aries.blueprint.api/1.0.1
2020-03-17T16:33:32,107 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |   org.objectweb.asm.commons/7.2.0
2020-03-17T16:33:32,109 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |   org.apache.aries.proxy/1.1.6
2020-03-17T16:33:32,129 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |   org.apache.aries.blueprint.core/1.10.2
2020-03-17T16:33:32,184 | INFO  | features-3-thread-1 | BlueprintExtender                | 46 - org.apache.aries.blueprint.core - 1.10.2 | No quiesce support is available, so blueprint components will not participate in quiesce operations
2020-03-17T16:33:32,298 | INFO  | features-3-thread-1 | BlueprintContainerImpl           | 46 - org.apache.aries.blueprint.core - 1.10.2 | Blueprint bundle org.apache.aries.blueprint.core/1.10.2 has been started
2020-03-17T16:33:32,299 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |   org.apache.aries.blueprint.cm/1.3.1
2020-03-17T16:33:32,320 | INFO  | features-3-thread-1 | BlueprintContainerImpl           | 46 - org.apache.aries.blueprint.core - 1.10.2 | Blueprint bundle org.apache.aries.blueprint.cm/1.3.1 has been started
2020-03-17T16:33:32,322 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |   org.objectweb.asm.tree.analysis/7.2.0
2020-03-17T16:33:32,324 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |   org.objectweb.asm.util/7.2.0
2020-03-17T16:33:32,325 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |   org.apache.karaf.deployer.blueprint/4.2.8
2020-03-17T16:33:32,342 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |   org.apache.aries.jmx.blueprint.api/1.2.0
2020-03-17T16:33:32,344 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |   org.apache.karaf.jaas.blueprint.config/4.2.8
2020-03-17T16:33:32,366 | INFO  | features-3-thread-1 | BlueprintContainerImpl           | 46 - org.apache.aries.blueprint.core - 1.10.2 | Blueprint bundle org.apache.karaf.jaas.blueprint.config/4.2.8 has been started
2020-03-17T16:33:32,369 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |   org.apache.aries.jmx.blueprint.core/1.2.0
2020-03-17T16:33:32,406 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |   org.apache.karaf.bundle.blueprintstate/4.2.8
2020-03-17T16:33:32,413 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |   org.apache.camel.camel-core/2.24.2
2020-03-17T16:33:32,417 | INFO  | features-3-thread-1 | Activator                        | 53 - org.apache.camel.camel-core - 2.24.2 | Camel activator starting
2020-03-17T16:33:32,428 | INFO  | features-3-thread-1 | Activator                        | 53 - org.apache.camel.camel-core - 2.24.2 | Camel activator started
2020-03-17T16:33:32,449 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |   org.apache.camel.camel-blueprint/2.24.2
2020-03-17T16:33:32,465 | INFO  | features-3-thread-1 | BlueprintContainerImpl           | 46 - org.apache.aries.blueprint.core - 1.10.2 | Blueprint bundle org.apache.camel.camel-blueprint/2.24.2 has been started
2020-03-17T16:33:32,468 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |   org.apache.camel.camel-commands-core/2.24.2
2020-03-17T16:33:32,473 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |   org.apache.camel.karaf.camel-karaf-commands/2.24.2
2020-03-17T16:33:32,514 | INFO  | features-3-thread-1 | CommandExtension                 | 34 - org.apache.karaf.shell.core - 4.2.8 | Registering commands for bundle org.apache.camel.karaf.camel-karaf-commands/2.24.2
2020-03-17T16:33:32,516 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 | Done.
2020-03-17T16:33:48,815 | INFO  | pipe-feature:install webconsole | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 | Adding features: webconsole/[4.2.8,4.2.8]
2020-03-17T16:33:49,078 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 | Changes to perform:
2020-03-17T16:33:49,079 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |   Region: root
2020-03-17T16:33:49,080 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |     Bundles to install:
2020-03-17T16:33:49,080 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |       mvn:javax.annotation/javax.annotation-api/1.3
2020-03-17T16:33:49,080 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |       mvn:javax.servlet/javax.servlet-api/3.1.0
2020-03-17T16:33:49,080 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |       mvn:org.apache.aries.spifly/org.apache.aries.spifly.dynamic.bundle/1.2.3
2020-03-17T16:33:49,080 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |       mvn:org.apache.felix/org.apache.felix.inventory/1.0.6
2020-03-17T16:33:49,081 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |       mvn:org.apache.felix/org.apache.felix.scr/2.1.16
2020-03-17T16:33:49,081 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |       mvn:org.apache.felix/org.apache.felix.webconsole.plugins.ds/2.1.0
2020-03-17T16:33:49,081 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |       mvn:org.apache.felix/org.apache.felix.webconsole.plugins.event/1.1.8
2020-03-17T16:33:49,081 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |       mvn:org.apache.felix/org.apache.felix.webconsole.plugins.memoryusage/1.0.10
2020-03-17T16:33:49,081 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |       mvn:org.apache.geronimo.specs/geronimo-jaspic_1.0_spec/1.1
2020-03-17T16:33:49,082 | INFO  | features-3-thread-1 | FeaturesServiceImpl              | 11 - org.apache.karaf.features.core - 4.2.8 |       mvn:org.apache.geronimo.specs/geronimo-jta_1.1_spec/1.1.1
